Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology
1951,18673,46.7541,-121.81117,878,9.8,17203.9,267,TRUE,-5655.449105,-3531.10591,W,W,TRUE,,B,Td
1952,18682.6,46.75408,-121.81134,877,12.6,17217.3,253,TRUE,-5668.402321,-3533.329808,WSW,W,TRUE,,B,Td
1953,18692.2,46.75404,-121.81146,877,13.4,17226.8,250,TRUE,-5677.5485,-3537.777604,WSW,W,TRUE,,B,Td
1954,18701.7,46.75401,-121.81157,876,11.4,17236.2,247,TRUE,-5685.931806,-3541.113452,WSW,W,TRUE,,B,Td
1955,18711.3,46.75397,-121.81168,876,9.8,17245.6,251,TRUE,-5694.316178,-3545.561248,WSW,W,TRUE,,B,To
1956,18720.9,46.75395,-121.81186,876,11.3,17258.9,256,TRUE,-5708.031271,-3547.785146,WSW,W,TRUE,,B,To
1957,18730.4,46.75393,-121.81203,875,13.2,17272.2,265,TRUE,-5720.984542,-3550.009044,W,W,TRUE,,B,To
1958,18740,46.75396,-121.81234,874,20.4,17295.9,271,TRUE,-5744.598152,-3546.673197,W,W,TRUE,,B,To
1959,18749.6,46.75396,-121.81241,874,16.7,17301.8,276,TRUE,-5749.930977,-3546.673197,W,W,TRUE,,B,To
1960,18759.2,46.75397,-121.81249,874,12.9,17307.6,276,TRUE,-5756.024565,-3545.561248,W,W,TRUE,,B,To
1961,18768.7,46.75397,-121.81257,873,15.2,17313.5,276,TRUE,-5762.119221,-3545.561248,W,W,TRUE,,B,To
1962,18778.3,46.75398,-121.81264,873,15.2,17319.3,268,TRUE,-5767.450974,-3544.449299,W,W,TRUE,,B,To
1963,18787.9,46.75396,-121.81273,873,14.4,17326.6,259,TRUE,-5774.309603,-3546.673197,W,W,TRUE,,B,To
1964,18797.4,46.75394,-121.81282,872,13.7,17333.9,251,TRUE,-5781.168238,-3548.897095,WSW,S,TRUE,,B,To
1965,18807,46.75391,-121.81292,872,13,17341.2,236,TRUE,-5788.789784,-3552.232943,SW,S,TRUE,,B,To
1966,18816.6,46.75386,-121.81295,872,13.5,17347.4,220,TRUE,-5791.080655,-3557.792688,SW,S,TRUE,,B,To
1967,18826.2,46.75381,-121.81298,872,14,17353.7,204,TRUE,-5793.37153,-3563.352433,SSW,S,TRUE,,B,To
1968,18835.7,46.75376,-121.81302,871,14.5,17359.9,204,TRUE,-5796.424245,-3568.912179,SSW,S,TRUE,,B,To
1969,18845.3,46.75371,-121.81305,871,14.5,17366.2,204,TRUE,-5798.71513,-3574.471924,SSW,S,TRUE,,B,To
1970,18854.9,46.75366,-121.81308,871,14.5,17372.5,189,TRUE,-5801.006019,-3580.03167,S,S,TRUE,,B,To
1971,18864.4,46.75356,-121.81302,870,11.9,17384,173,TRUE,-5796.445757,-3591.151161,S,S,TRUE,,B,To
1972,18874,46.75347,-121.81297,870,9.9,17395.5,143,TRUE,-5792.646242,-3601.158703,SE,S,TRUE,,B,To
1973,18883.6,46.75342,-121.81282,870,12.9,17407.8,129,TRUE,-5781.22402,-3606.718448,SE,S,TRUE,,B,To
1974,18893.2,46.75337,-121.81267,869,13.3,17420.1,105,TRUE,-5769.801778,-3612.278193,ESE,E,TRUE,,B,To
1975,18902.7,46.75338,-121.81264,869,10.4,17422.6,95,FALSE,-5767.515186,-3611.166244,E,E,TRUE,,B,To
1976,18912.3,46.75338,-121.81261,869,15.3,17425.1,86,FALSE,-5765.229666,-3611.166244,E,E,TRUE,,B,To
1977,18921.9,46.75338,-121.81258,869,20.2,17427.5,86,FALSE,-5762.944145,-3611.166244,E,E,TRUE,,B,To
1978,18931.4,46.75338,-121.81254,869,20.2,17430,86,FALSE,-5759.896784,-3611.166244,E,E,TRUE,,B,To
1979,18941,46.75338,-121.81251,869,20.2,17432.5,86,FALSE,-5757.611263,-3611.166244,E,E,TRUE,,B,To
1980,18950.6,46.75338,-121.81248,868,20.2,17434.9,86,FALSE,-5755.325742,-3611.166244,E,E,TRUE,,B,To
1981,18960.2,46.75339,-121.81245,868,20.2,17437.4,86,FALSE,-5753.039154,-3610.054295,E,E,TRUE,,B,To
1982,18969.7,46.75339,-121.81242,868,20.2,17439.9,86,FALSE,-5750.753633,-3610.054295,E,E,TRUE,,B,To
1983,18979.3,46.75339,-121.81238,868,20.2,17442.3,86,FALSE,-5747.706273,-3610.054295,E,E,TRUE,,B,To
1984,18988.9,46.75339,-121.81235,868,20.2,17444.8,86,FALSE,-5745.420752,-3610.054295,E,E,TRUE,,B,To
1985,18998.4,46.75339,-121.81232,868,20.2,17447.3,87,TRUE,-5743.135232,-3610.054295,E,E,TRUE,,B,To
1986,19008,46.75339,-121.81212,868,14.1,17462.1,89,TRUE,-5727.898429,-3610.054295,E,E,TRUE,,B,To
1987,19017.6,46.75339,-121.81193,867,11.3,17476.9,98,TRUE,-5713.423466,-3610.054295,E,E,TRUE,,B,To
1988,19027.1,46.75336,-121.81182,867,14.7,17486.1,106,TRUE,-5705.0464,-3613.390143,ESE,E,TRUE,,B,To
1989,19036.7,46.75333,-121.81171,866,11.9,17495.4,113,TRUE,-5696.669325,-3616.72599,ESE,E,TRUE,,B,To
1990,19046.3,46.75329,-121.8116,866,10.1,17504.6,129,TRUE,-5688.293296,-3621.173786,SE,S,FALSE,,B,To
1991,19055.9,46.75319,-121.81154,865,10.7,17517.2,144,TRUE,-5683.732793,-3632.293277,SE,S,FALSE,,B,To
1992,19065.4,46.75308,-121.81148,864,12.4,17529.8,159,TRUE,-5679.173327,-3644.524717,SSE,S,FALSE,,B,To
1993,19075,46.75297,-121.81142,863,14.1,17542.4,173,TRUE,-5674.613842,-3656.756157,S,S,FALSE,,B,To
1994,19084.6,46.75289,-121.81147,863,12.8,17552.3,187,TRUE,-5678.431502,-3665.65175,S,S,FALSE,,B,To
1995,19094.1,46.75281,-121.81151,862,11.4,17562.2,201,TRUE,-5681.487324,-3674.547342,SSW,SW,TRUE,,C,To
1996,19103.7,46.75272,-121.81156,862,10.1,17572.1,204,TRUE,-5685.30606,-3684.554884,SSW,SW,TRUE,,C,To
1997,19113.3,46.75264,-121.81163,861,10.5,17582.9,207,TRUE,-5690.647455,-3693.450477,SSW,SW,TRUE,,C,To
1998,19122.9,46.75256,-121.8117,861,11,17593.7,210,TRUE,-5695.988865,-3702.346069,SSW,SW,TRUE,,C,To
1999,19132.4,46.75247,-121.81177,860,11.4,17604.5,210,TRUE,-5701.331349,-3712.353611,SSW,SW,TRUE,,C,To
2000,19142,46.75241,-121.81182,860,10.2,17612.8,210,TRUE,-5705.146967,-3719.025305,SSW,SW,TRUE,,C,To
2001,19151.6,46.75234,-121.81188,859,10.2,17621.1,210,TRUE,-5709.725507,-3726.808949,SSW,SW,TRUE,,C,To
2002,19161.1,46.75228,-121.81193,858,11.5,17629.4,210,TRUE,-5713.541143,-3733.480643,SSW,SW,TRUE,,C,To
2003,19170.7,46.75221,-121.81199,858,11.5,17637.7,209,TRUE,-5718.119705,-3741.264287,SSW,SW,TRUE,,C,To
2004,19180.3,46.75213,-121.81205,857,10.2,17648.5,208,TRUE,-5722.69934,-3750.159879,SSW,SW,TRUE,,C,To
2005,19189.9,46.75204,-121.81212,857,10.2,17659.4,207,TRUE,-5728.041911,-3760.167421,SSW,SW,TRUE,,C,To
2006,19199.4,46.75195,-121.81218,856,11.5,17670.2,200,TRUE,-5732.62264,-3770.174963,SSW,SW,TRUE,,C,To
2007,19209,46.75189,-121.81219,856,9.8,17676.8,193,FALSE,-5733.390883,-3776.846657,SSW,SW,TRUE,,C,To
2008,19218.6,46.75183,-121.8122,856,11.9,17683.4,186,FALSE,-5734.159128,-3783.518352,S,SW,TRUE,,C,To
2009,19228.1,46.75177,-121.81221,856,14,17690.1,186,FALSE,-5734.927375,-3790.190046,S,SW,TRUE,,C,To
2010,19237.7,46.75172,-121.81222,855,14,17696.7,186,FALSE,-5735.694559,-3795.749791,S,SW,TRUE,,C,Td
2011,19247.3,46.75166,-121.81223,855,14,17703.3,186,FALSE,-5736.462809,-3802.421486,S,SW,TRUE,,C,Td
2012,19256.9,46.7516,-121.81224,855,14,17709.9,186,FALSE,-5737.231061,-3809.09318,S,SW,TRUE,,C,Td
2013,19266.4,46.75154,-121.81225,855,14,17716.5,183,FALSE,-5737.999314,-3815.764875,S,SW,TRUE,,C,Td
2014,19276,46.7515,-121.81225,855,15,17721.1,179,FALSE,-5738.003573,-3820.212671,S,SW,TRUE,,C,Td
2015,19285.6,46.75146,-121.81224,854,16.2,17725.4,175,FALSE,-5737.245964,-3824.660467,S,SW,TRUE,,C,Td
2016,19295.1,46.75142,-121.81224,854,17.4,17729.7,175,FALSE,-5737.250222,-3829.108263,S,SW,TRUE,,C,Td
2017,19304.7,46.75138,-121.81223,854,17.5,17734,175,FALSE,-5736.492611,-3833.55606,S,SW,TRUE,,C,Td
2018,19314.3,46.75134,-121.81222,854,17.5,17738.2,175,FALSE,-5735.735,-3838.003856,S,SW,TRUE,,C,Td
2019,19323.8,46.75131,-121.81222,853,17.5,17742.5,175,FALSE,-5735.738192,-3841.339703,S,SW,TRUE,,C,Td
2020,19333.4,46.75127,-121.81221,853,17.5,17746.8,180,FALSE,-5734.980579,-3845.787499,S,SW,TRUE,,C,Td
2021,19343,46.75121,-121.81223,853,16.7,17752.8,186,FALSE,-5736.510706,-3852.459194,S,SW,TRUE,,C,Td
2022,19352.6,46.75116,-121.81225,852,15.6,17759.1,193,FALSE,-5738.039771,-3858.018939,SSW,SW,TRUE,,C,Td
2023,19362.1,46.7511,-121.81227,852,14.6,17765.5,194,FALSE,-5739.569904,-3864.690633,SSW,SW,TRUE,,C,Td
2024,19371.7,46.75105,-121.81229,852,14.4,17771.8,194,FALSE,-5741.098975,-3870.250379,SSW,SW,TRUE,,C,Td
2025,19381.3,46.75099,-121.81231,852,14.4,17778.2,194,FALSE,-5742.629114,-3876.922073,SSW,SW,TRUE,,C,Qs
2026,19390.8,46.75094,-121.81233,851,14.4,17784.5,194,FALSE,-5744.158191,-3882.481818,SSW,SW,TRUE,,C,Qs
2027,19400.4,46.75088,-121.81235,851,14.4,17790.9,195,FALSE,-5745.688337,-3889.153513,SSW,SW,TRUE,,C,Qs
2028,19410,46.75084,-121.81237,851,15.1,17795.8,199,FALSE,-5747.216354,-3893.601309,SSW,SW,TRUE,,C,Qs
2029,19419.6,46.7508,-121.81239,851,16.1,17800.1,202,FALSE,-5748.744372,-3898.049105,SSW,SW,TRUE,,C,Qs
2030,19429.1,46.75077,-121.81241,851,17.2,17804.4,203,FALSE,-5750.271327,-3901.384952,SSW,SW,TRUE,,C,Qs
2031,19438.7,46.75073,-121.81243,850,17.5,17808.7,203,FALSE,-5751.79935,-3905.832749,SSW,SW,TRUE,,C,Qs
2032,19448.3,46.7507,-121.81245,850,17.5,17813,203,FALSE,-5753.326308,-3909.168596,SSW,SW,TRUE,,C,Qs
2033,19457.8,46.75066,-121.81248,850,17.5,17817.3,203,FALSE,-5755.616214,-3913.616392,SSW,SW,TRUE,,C,Qs
2034,19467.4,46.75063,-121.8125,850,17.5,17821.6,203,FALSE,-5757.143176,-3916.952239,SSW,SW,TRUE,,C,Qs
2035,19477,46.75058,-121.81253,850,16.9,17827,203,FALSE,-5759.434156,-3922.511984,SSW,SW,TRUE,,C,Qs
2036,19486.6,46.75053,-121.81256,850,16,17833.2,203,FALSE,-5761.725141,-3928.07173,SSW,SW,TRUE,,C,Qs
2037,19496.1,46.75048,-121.81259,849,15,17839.4,203,FALSE,-5764.01613,-3933.631475,SSW,SW,TRUE,,C,Qs
2038,19505.7,46.75043,-121.81262,849,14.7,17845.6,203,FALSE,-5766.307123,-3939.19122,SSW,SW,TRUE,,C,Qs
2039,19515.3,46.75038,-121.81265,849,14.7,17851.8,203,FALSE,-5768.59812,-3944.750966,SSW,SW,TRUE,,C,Qs
2040,19524.8,46.75032,-121.81268,848,14.7,17857.9,203,FALSE,-5770.890192,-3951.42266,SSW,SW,TRUE,,C,Qs
2041,19534.4,46.75027,-121.81271,848,14.7,17864.1,204,FALSE,-5773.181199,-3956.982405,SSW,SW,TRUE,,C,Qs
2042,19544,46.75023,-121.81274,848,15.2,17869.2,207,FALSE,-5775.471138,-3961.430201,SSW,SW,TRUE,,C,Qs
2043,19553.6,46.7502,-121.81277,848,16.3,17873.3,211,FALSE,-5777.760008,-3964.766049,SSW,SW,TRUE,,C,Qs
2044,19563.1,46.75017,-121.8128,848,17.3,17877.3,213,FALSE,-5780.048881,-3968.101896,SSW,SW,TRUE,,C,Qs
2045,19572.7,46.75014,-121.81283,848,17.9,17881.4,213,FALSE,-5782.337756,-3971.437743,SSW,SW,TRUE,,C,Qs
2046,19582.3,46.75011,-121.81286,847,17.9,17885.4,213,FALSE,-5784.626634,-3974.77359,SSW,SW,TRUE,,C,Qs
2047,19591.8,46.75008,-121.81289,847,17.9,17889.5,213,FALSE,-5786.915515,-3978.109437,SSW,SW,TRUE,,C,Qs
2048,19601.4,46.75005,-121.81292,847,17.9,17893.5,215,FALSE,-5789.204398,-3981.445284,SW,SW,TRUE,,C,Qs
2049,19611,46.75002,-121.81295,847,17.9,17897.6,218,FALSE,-5791.493283,-3984.781131,SW,SW,TRUE,,C,Qs
2050,19620.5,46.74999,-121.81299,847,17.9,17901.6,222,FALSE,-5794.54406,-3988.116979,SW,SW,TRUE,,C,Qs
2051,19630.1,46.74997,-121.81302,847,17.9,17905.7,225,FALSE,-5796.831875,-3990.340877,SW,SW,TRUE,,C,Qs
2052,19639.7,46.74994,-121.81306,847,17.9,17909.7,225,FALSE,-5799.882658,-3993.676724,SW,SW,TRUE,,C,Qs
2053,19649.3,46.74992,-121.8131,846,17.9,17913.7,225,FALSE,-5802.932366,-3995.900622,SW,SW,TRUE,,C,Qs
2054,19658.8,46.74989,-121.81314,846,17.9,17917.8,225,FALSE,-5805.983155,-3999.236469,SW,SW,TRUE,,C,Qs
2055,19668.4,46.74987,-121.81317,846,17.9,17921.8,227,FALSE,-5808.270979,-4001.460367,SW,SW,TRUE,,C,Qs
2056,19678,46.74984,-121.81322,846,17.6,17926.5,231,FALSE,-5812.083663,-4004.796214,SW,W,TRUE,,C,Qs
2057,19687.5,46.74981,-121.81329,846,16.6,17932.5,236,FALSE,-5817.420133,-4008.132061,SW,W,TRUE,,C,Qs
2058,19697.1,46.74978,-121.81336,845,15.6,17938.4,239,FALSE,-5822.756609,-4011.467909,WSW,W,TRUE,,C,Qs
2059,19706.7,46.74976,-121.81342,845,14.9,17944.4,239,FALSE,-5827.330119,-4013.691807,WSW,W,TRUE,,C,Qs
2060,19716.3,46.74973,-121.81349,845,14.9,17950.4,239,FALSE,-5832.666605,-4017.027654,WSW,W,TRUE,,C,Qs
2061,19725.8,46.7497,-121.81356,845,14.9,17956.4,239,FALSE,-5838.003098,-4020.363501,WSW,W,TRUE,,C,Qs
2062,19735.4,46.74967,-121.81363,844,14.9,17962.4,240,FALSE,-5843.339596,-4023.699348,WSW,W,TRUE,,C,Qs
2063,19745,46.74965,-121.81369,844,15.1,17968,245,FALSE,-5847.913122,-4025.923246,WSW,W,TRUE,,C,Qs
2064,19754.5,46.74964,-121.81374,844,16.2,17972,249,FALSE,-5851.723673,-4027.035195,WSW,W,TRUE,,C,Qs
2065,19764.1,46.74963,-121.81379,844,17.2,17975.9,254,FALSE,-5855.534225,-4028.147144,WSW,W,TRUE,,C,Qs
2066,19773.7,46.74962,-121.81384,844,18,17979.8,254,FALSE,-5859.344778,-4029.259093,WSW,W,TRUE,,C,Qs
2067,19783.3,46.74961,-121.81389,843,18,17983.8,254,FALSE,-5863.155333,-4030.371042,WSW,W,TRUE,,C,Qs
2068,19792.8,46.7496,-121.81394,843,18,17987.7,254,FALSE,-5866.965889,-4031.482991,WSW,W,TRUE,,C,Qs
2069,19802.4,46.74959,-121.81399,843,18,17991.7,254,FALSE,-5870.776447,-4032.59494,WSW,W,TRUE,,C,Qs
2070,19812,46.74958,-121.81404,843,17.9,17995.8,258,FALSE,-5874.587006,-4033.706889,WSW,W,TRUE,,C,Qs
2071,19821.5,46.74958,-121.81411,843,17,18001.6,262,FALSE,-5879.920264,-4033.706889,W,W,TRUE,,C,Qs
2072,19831.1,46.74957,-121.81419,842,16.1,18007.4,265,FALSE,-5886.016508,-4034.818839,W,W,TRUE,,C,Qs
2073,19840.7,46.74957,-121.81427,842,15.2,18013.2,265,FALSE,-5892.11166,-4034.818839,W,W,TRUE,,C,Qs
2074,19850.3,46.74956,-121.81434,842,15.2,18019,265,FALSE,-5897.446013,-4035.930788,W,W,TRUE,,C,Qs
2075,19859.8,46.74956,-121.81442,842,15.2,18024.8,265,FALSE,-5903.541167,-4035.930788,W,W,TRUE,,C,Qs
2076,19869.4,46.74955,-121.81449,841,15.2,18030.6,265,TRUE,-5908.875523,-4037.042737,W,W,TRUE,,C,Qs
2077,19879,46.74955,-121.81457,841,15.2,18036.4,266,TRUE,-5914.970678,-4037.042737,W,W,TRUE,,C,Qs
2078,19888.5,46.74955,-121.81466,841,14.7,18043.2,267,FALSE,-5921.827728,-4037.042737,W,W,TRUE,,C,Qs
2079,19898.1,46.74954,-121.81475,841,14.2,18050.1,269,FALSE,-5928.685877,-4038.154686,W,W,TRUE,,C,Qs
2080,19907.7,46.74954,-121.81484,841,13.7,18056.9,269,FALSE,-5935.542928,-4038.154686,W,W,TRUE,,C,Qs
2081,19917.3,46.74954,-121.81493,841,13.7,18063.7,268,FALSE,-5942.399979,-4038.154686,W,W,TRUE,,C,Qs
2082,19926.8,46.74954,-121.81502,841,13.6,18070.8,268,FALSE,-5949.257029,-4038.154686,W,W,TRUE,,C,Qs
2083,19936.4,46.74954,-121.81511,840,13.5,18077.8,268,FALSE,-5956.11408,-4038.154686,W,W,TRUE,,C,Qs
2084,19946,46.74954,-121.81521,840,13.4,18084.9,268,FALSE,-5963.733025,-4038.154686,W,W,TRUE,,C,Qs
2085,19955.5,46.74953,-121.8153,840,13.4,18091.9,269,FALSE,-5970.591183,-4039.266635,W,W,TRUE,,C,Qs
2086,19965.1,46.74954,-121.81544,840,11.4,18102.9,270,FALSE,-5981.256599,-4038.154686,W,W,TRUE,,C,Qs
2087,19974.7,46.74954,-121.81559,840,9.7,18113.8,271,FALSE,-5992.685017,-4038.154686,W,W,TRUE,,C,Qs
2088,19984.2,46.74954,-121.81573,839,11.6,18124.8,271,FALSE,-6003.35154,-4038.154686,W,W,TRUE,,C,Qs
2089,19993.8,46.74954,-121.81587,839,11.6,18135.7,266,FALSE,-6014.018063,-4038.154686,W,W,TRUE,,C,Qs
2090,20003.4,46.74951,-121.81603,839,12.3,18148,260,FALSE,-6026.211729,-4041.490533,W,W,TRUE,,C,Qs
2091,20013,46.74948,-121.81618,839,12.9,18160.2,254,FALSE,-6037.643513,-4044.82638,WSW,SW,TRUE,,SW,Qs
2092,20022.5,46.74945,-121.81634,839,13.5,18172.4,254,FALSE,-6049.837206,-4048.162227,WSW,SW,TRUE,,SW,Qs
2093,20032.1,46.74942,-121.81649,839,13.5,18184.6,244,FALSE,-6061.269016,-4051.498074,WSW,SW,TRUE,,SW,Qs
2094,20041.7,46.74937,-121.81657,839,11.9,18193.5,233,FALSE,-6067.369814,-4057.057819,SW,SW,TRUE,,SW,Qs
2095,20051.2,46.74931,-121.81665,839,10.2,18202.3,223,FALSE,-6073.47175,-4063.729514,SW,SW,TRUE,,SW,Qs
2096,20060.8,46.74925,-121.81673,839,10.6,18211.2,223,FALSE,-6079.5737,-4070.401208,SW,SW,TRUE,,SW,Qs
2097,20070.4,46.74919,-121.8168,839,10.6,18220.1,220,FALSE,-6084.913763,-4077.072902,SW,SW,TRUE,,SW,Qs
2098,20080,46.74909,-121.81691,839,11,18233.9,217,FALSE,-6093.305962,-4088.192392,SW,SW,TRUE,,SW,Qs
2099,20089.5,46.74898,-121.81701,839,13.5,18247.7,214,FALSE,-6100.937421,-4100.423832,SW,SW,TRUE,,SW,Qs
2100,20099.1,46.74888,-121.81711,839,16,18261.5,214,TRUE,-6108.567778,-4111.543322,SW,SW,TRUE,,SW,Qs
2101,20108.7,46.74878,-121.81721,839,16,18275.4,215,TRUE,-6116.198163,-4122.662813,SW,SW,TRUE,,SW,Qs
2102,20118.2,46.74869,-121.81731,839,15.2,18287.7,216,TRUE,-6123.827441,-4132.670354,SW,SW,TRUE,,SW,Qs
2103,20127.8,46.7486,-121.81741,839,14.4,18300,218,TRUE,-6131.456743,-4142.677895,SW,SW,TRUE,,SW,Qs
2104,20137.4,46.74851,-121.8175,839,13.7,18312.3,217,TRUE,-6138.324162,-4152.685436,SW,SW,TRUE,,SW,Qs
2105,20147,46.74845,-121.81757,839,12.2,18321.6,216,TRUE,-6143.664364,-4159.357131,SW,SW,TRUE,,SW,Qs
2106,20156.5,46.74838,-121.81764,839,10.7,18330.8,215,TRUE,-6149.005719,-4167.140774,SW,SW,TRUE,,SW,Qs
2107,20166.1,46.74831,-121.81771,839,10,18340.1,215,FALSE,-6154.347088,-4174.924417,SW,SW,TRUE,,SW,Qs
2108,20175.7,46.74824,-121.81778,839,10,18349.4,215,TRUE,-6159.68847,-4182.70806,SW,SW,TRUE,,SW,Qs
2109,20185.2,46.74817,-121.81785,839,10,18358.7,215,TRUE,-6165.029866,-4190.491703,SW,SW,TRUE,,SW,Qs
2110,20194.8,46.7481,-121.81792,839,10,18368,213,TRUE,-6170.371276,-4198.275347,SSW,SW,TRUE,,SW,Qs
2111,20204.4,46.74802,-121.818,839,9.9,18378.9,212,TRUE,-6176.475762,-4207.170939,SSW,SW,TRUE,,SW,Qs
2112,20214,46.74793,-121.81807,839,10.7,18389.8,210,TRUE,-6181.819495,-4217.17848,SSW,SW,TRUE,,SW,Qs
2113,20223.5,46.74785,-121.81814,838,11.6,18400.7,210,TRUE,-6187.162098,-4226.074072,SSW,SW,TRUE,,SW,Qs
2114,20233.1,46.74777,-121.81821,838,11.6,18411.6,210,TRUE,-6192.504717,-4234.969664,SSW,SW,TRUE,,SW,Qs
2115,20242.7,46.74768,-121.81829,838,11.6,18422.5,212,TRUE,-6198.610423,-4244.977205,SSW,SW,TRUE,,SW,Qs
2116,20252.2,46.74762,-121.81835,838,10.5,18431.3,214,TRUE,-6203.188852,-4251.6489,SW,SW,TRUE,,SW,Qs
2117,20261.8,46.74755,-121.81842,838,9.7,18440.1,215,TRUE,-6208.530366,-4259.432543,SW,SW,TRUE,,SW,Qs
2118,20271.4,46.74749,-121.81848,837,10.7,18448.9,215,TRUE,-6213.108817,-4266.104237,SW,SW,TRUE,,SW,Qs
2119,20280.9,46.74742,-121.81855,837,10.7,18457.8,216,TRUE,-6218.450357,-4273.88788,SW,SW,TRUE,,SW,Qs
2120,20290.5,46.74733,-121.81866,837,10.4,18470.6,218,FALSE,-6226.841922,-4283.895421,SW,SW,TRUE,,SW,Qs
2121,20300.1,46.74724,-121.81876,837,12.4,18483.4,219,TRUE,-6234.471588,-4293.902962,SW,SW,TRUE,,SW,Qs
2122,20309.7,46.74715,-121.81887,837,14.4,18496.2,219,FALSE,-6242.863208,-4303.910503,SW,SW,TRUE,,SW,Qs
2123,20319.2,46.74706,-121.81898,837,14.4,18508.9,219,TRUE,-6251.254856,-4313.918044,SW,SW,TRUE,,SW,Qs
2124,20328.8,46.74702,-121.81903,837,11.4,18515.8,218,TRUE,-6255.069145,-4318.365841,SW,SW,TRUE,,SW,Qs
2125,20338.4,46.74697,-121.81909,837,10.7,18522.6,218,TRUE,-6259.646532,-4323.925586,SW,SW,TRUE,RIVER,SW,Qs
2126,20347.9,46.74692,-121.81914,836,13.7,18529.4,218,TRUE,-6263.461995,-4329.485331,SW,SW,TRUE,RIVER,SW,Qs
2127,20357.5,46.74687,-121.8192,836,13.7,18536.2,218,TRUE,-6268.039398,-4335.045076,SW,SW,TRUE,RIVER,SW,Qs
2128,20367.1,46.74682,-121.81925,836,13.7,18543,217,TRUE,-6271.854877,-4340.604821,SW,SW,TRUE,RIVER,SW,Qs
2129,20376.7,46.74675,-121.81933,836,12,18553.2,216,TRUE,-6277.958492,-4348.388464,SW,SW,TRUE,RIVER,SW,Qs
2130,20386.2,46.74667,-121.81941,836,10.3,18563.5,215,TRUE,-6284.063289,-4357.284056,SW,SW,TRUE,RIVER,SW,Qs
2131,20395.8,46.7466,-121.81948,835,10.6,18573.7,215,TRUE,-6289.405002,-4365.067699,SW,SW,TRUE,RIVER,SW,Qs
2132,20405.4,46.74652,-121.81956,835,10.6,18583.9,215,TRUE,-6295.509833,-4373.963291,SW,SW,TRUE,RIVER,SW,Qs
2133,20414.9,46.74645,-121.81964,835,10.6,18594.2,216,TRUE,-6301.613513,-4381.746934,SW,SW,TRUE,RIVER,SW,Qs
2134,20424.5,46.74636,-121.81974,835,11.8,18607,216,TRUE,-6309.243428,-4391.754475,SW,SW,TRUE,RIVER,SW,Qs
2135,20434.1,46.74626,-121.81984,834,13.1,18619.8,216,TRUE,-6316.87454,-4402.873965,SW,SW,TRUE,RIVER,SW,Qs
2136,20443.7,46.74617,-121.81994,834,14.4,18632.5,216,TRUE,-6324.504507,-4412.881506,SW,SW,TRUE,RIVER,SW,Qs
2137,20453.2,46.74608,-121.82004,834,14.4,18645.3,218,TRUE,-6332.1345,-4422.889047,SW,SW,TRUE,RIVER,SW,Qs
2138,20462.8,46.74603,-121.82009,834,11.5,18652.3,220,TRUE,-6335.950093,-4428.448792,SW,SW,TRUE,RIVER,SW,Qs
2139,20472.4,46.74598,-121.82015,834,10.6,18659.2,221,TRUE,-6340.527639,-4434.008537,SW,SW,TRUE,RIVER,SW,Qs
2140,20481.9,46.74594,-121.82021,833,13.6,18666.1,221,TRUE,-6345.104015,-4438.456333,SW,SW,TRUE,RIVER,SW,Qs
2141,20491.5,46.74589,-121.82027,833,13.6,18673,221,TRUE,-6349.681577,-4444.016078,SW,SW,TRUE,RIVER,SW,Qs
2142,20501.1,46.74584,-121.82033,833,13.6,18679.9,221,TRUE,-6354.259147,-4449.575823,SW,SW,TRUE,RIVER,SW,Qs
2143,20510.7,46.74577,-121.82043,833,11.4,18691.1,221,FALSE,-6361.886875,-4457.359466,SW,SW,TRUE,RIVER,SW,Qs
2144,20520.2,46.74569,-121.82052,833,9.9,18702.4,220,FALSE,-6368.753856,-4466.255058,SW,SW,TRUE,RIVER,SW,Qs
2145,20529.8,46.74561,-121.82062,833,12.1,18713.6,217,TRUE,-6376.382807,-4475.15065,SW,SW,TRUE,RIVER,SW,Qs
2146,20539.4,46.74553,-121.82069,833,11.9,18724.6,214,TRUE,-6381.725928,-4484.046242,SW,SW,TRUE,RIVER,SW,Qs
2147,20548.9,46.74544,-121.82077,832,11.8,18735.5,211,FALSE,-6387.832201,-4494.053783,SSW,SW,TRUE,RIVER,SW,Qs
2148,20558.5,46.74536,-121.82084,832,11.7,18746.5,209,TRUE,-6393.175355,-4502.949374,SSW,SW,TRUE,RIVER,SW,Qs
2149,20568.1,46.74528,-121.82089,832,10.8,18755.6,207,FALSE,-6396.994616,-4511.844966,SSW,SW,TRUE,RIVER,SW,Qs
2150,20577.6,46.74521,-121.82095,832,9.9,18764.8,206,FALSE,-6401.574656,-4519.628609,SSW,SW,TRUE,RIVER,SW,Qs
2151,20587.2,46.74514,-121.821,831,10.2,18774,206,FALSE,-6405.392752,-4527.412252,SSW,SW,TRUE,RIVER,SW,Qs
2152,20596.8,46.74506,-121.82105,831,10.2,18783.2,206,FALSE,-6409.212046,-4536.307844,SSW,SW,TRUE,RIVER,SW,Qs
2153,20606.4,46.74499,-121.8211,831,10.2,18792.3,206,FALSE,-6413.030162,-4544.091487,SSW,SW,TRUE,RIVER,SW,Qs
