Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology,slope_deg
1851,17715.9,46.7569,-121.80563,915.0,15.7,16377.6,180.0,True,-5233.123272,-3219.760159,S,S,True,RIVER,SW,To,14.85983943939209
1852,17725.5,46.75688,-121.80564,915.0,12.8,16380.2,185.0,False,-5233.887005,-3221.984057,S,S,True,RIVER,SW,To,9.091747283935547
1853,17735.1,46.75686,-121.80565,915.0,13.1,16382.9,190.0,False,-5234.650739,-3224.207955,S,S,True,RIVER,SW,To,1.9508386850357056
1854,17744.6,46.75683,-121.80565,915.0,19.9,16385.5,190.0,False,-5234.653653,-3227.543803,S,S,True,RIVER,SW,To,3.3978703022003174
1855,17754.2,46.75681,-121.80566,915.0,19.9,16388.2,190.0,False,-5235.417388,-3229.767701,S,S,True,RIVER,SW,To,1.354841709136963
1856,17763.8,46.75679,-121.80567,915.0,19.9,16390.8,190.0,False,-5236.181123,-3231.991599,S,S,True,RIVER,SW,To,6.362217903137207
1857,17773.3,46.75676,-121.80567,914.0,19.9,16393.5,190.0,False,-5236.184039,-3235.327447,S,S,True,RIVER,SW,To,5.32611608505249
1858,17782.9,46.75674,-121.80568,914.0,19.9,16396.2,190.0,False,-5236.947775,-3237.551345,S,S,True,RIVER,SW,To,7.883752346038818
1859,17792.5,46.75672,-121.80568,914.0,19.9,16398.8,190.0,False,-5236.949719,-3239.775243,S,S,True,RIVER,SW,To,3.881350517272949
1860,17802.1,46.75669,-121.80569,914.0,19.9,16401.5,190.0,True,-5237.714428,-3243.11109,S,S,True,RIVER,SW,To,4.469478130340576
1861,17811.6,46.75667,-121.8057,914.0,19.9,16404.1,190.0,True,-5238.478166,-3245.334989,S,S,True,RIVER,SW,To,0.45903947949409485
1862,17821.2,46.75665,-121.8057,914.0,19.9,16406.8,190.0,True,-5238.48011,-3247.558887,S,S,True,RIVER,SW,To,8.353961944580078
1863,17830.8,46.75662,-121.80571,914.0,19.9,16409.4,194.0,True,-5239.244821,-3250.894734,SSW,SSW,True,RIVER,SW,To,13.034337997436523
1864,17840.3,46.75654,-121.80576,914.0,16.3,16419.4,199.0,True,-5243.061578,-3259.790327,SSW,SSW,True,RIVER,SW,To,4.480136394500732
1865,17849.9,46.75646,-121.80581,913.0,12.6,16429.3,203.0,True,-5246.878346,-3268.68592,SSW,SSW,True,RIVER,SW,To,14.605552673339844
1866,17859.5,46.75637,-121.80586,913.0,10.1,16439.3,203.0,True,-5250.6961,-3278.693462,SSW,SSW,True,RIVER,SW,To,18.725507736206055
1867,17869.1,46.75629,-121.80591,912.0,10.1,16449.2,203.0,True,-5254.512891,-3287.589055,SSW,SSW,True,RIVER,SW,To,10.403485298156738
1868,17878.6,46.75621,-121.80596,912.0,10.1,16459.2,199.0,True,-5258.329694,-3296.484648,SSW,SSW,True,RIVER,SW,To,11.580740928649902
1869,17888.2,46.75613,-121.80599,912.0,9.6,16468.0,196.0,True,-5260.622905,-3305.380241,SSW,SSW,True,RIVER,SW,To,13.003761291503906
1870,17897.8,46.75606,-121.80601,912.0,10.2,16476.7,193.0,True,-5262.153344,-3313.163885,SSW,SSW,True,RIVER,SW,To,14.449143409729004
1871,17907.3,46.75598,-121.80604,911.0,10.8,16485.5,193.0,True,-5264.446567,-3322.059478,SSW,SSW,True,RIVER,SW,To,25.150548934936523
1872,17916.9,46.7559,-121.80607,911.0,10.8,16494.2,191.0,True,-5266.739797,-3330.955071,S,SSW,True,RIVER,SW,To,17.268028259277344
1873,17926.5,46.75579,-121.80609,910.0,10.3,16506.8,190.0,False,-5268.27416,-3343.186511,S,SSW,True,RIVER,SW,To,37.720672607421875
1874,17936.1,46.75568,-121.80611,910.0,12.1,16519.4,188.0,False,-5269.80853,-3355.417951,S,SSW,True,RIVER,SW,To,7.50730037689209
1875,17945.6,46.75557,-121.80613,910.0,14.0,16531.9,188.0,False,-5271.342906,-3367.649392,S,SSW,True,RIVER,SW,To,22.432235717773438
1876,17955.2,46.75545,-121.80616,909.0,14.0,16544.5,191.0,True,-5273.640078,-3380.992781,S,SSW,True,RIVER,SW,To,15.452472686767578
1877,17964.8,46.75538,-121.80619,908.0,11.9,16552.8,195.0,True,-5275.932365,-3388.776425,SSW,SSW,True,RIVER,SW,To,20.967905044555664
1878,17974.3,46.75531,-121.80623,908.0,9.8,16561.1,198.0,True,-5278.98647,-3396.560068,SSW,SSW,True,RIVER,SW,To,14.90052318572998
1879,17983.9,46.75524,-121.80626,908.0,11.5,16569.4,198.0,True,-5281.27877,-3404.343712,SSW,SSW,True,RIVER,SW,To,16.33850860595703
1880,17993.5,46.75517,-121.80629,907.0,11.5,16577.7,200.0,True,-5283.571075,-3412.127356,SSW,SSW,True,,SW,To,14.681941986083984
1881,18003.1,46.7551,-121.80634,906.0,11.3,16586.4,201.0,True,-5287.387019,-3419.911,SSW,SSW,True,,SW,To,4.490753650665283
1882,18012.6,46.75503,-121.80638,906.0,11.1,16595.0,203.0,True,-5290.441155,-3427.694643,SSW,SSW,True,,SW,To,12.11181354522705
1883,18022.2,46.75495,-121.80642,906.0,10.9,16603.7,203.0,True,-5293.496282,-3436.590236,SSW,SSW,True,,SW,To,7.369686603546143
1884,18031.8,46.75488,-121.80647,905.0,10.9,16612.4,202.0,True,-5297.312254,-3444.37388,SSW,SSW,True,,SW,Tdi,5.675120830535889
1885,18041.3,46.7548,-121.80652,905.0,10.1,16622.7,201.0,True,-5301.129219,-3453.269473,SSW,SSW,True,,SW,Tdi,4.102503776550293
1886,18050.9,46.75471,-121.80656,904.0,9.9,16633.1,201.0,True,-5304.185359,-3463.277015,SSW,SSW,True,,SW,Tdi,9.091445922851562
1887,18060.5,46.75462,-121.80661,904.0,10.8,16643.5,201.0,True,-5308.003332,-3473.284557,SSW,SSW,True,,SW,Tdi,15.46926212310791
1888,18070.0,46.75453,-121.80666,903.0,10.8,16653.8,201.0,True,-5311.821317,-3483.292099,SSW,SSW,True,,SW,Tdi,11.73051929473877
1889,18079.6,46.75445,-121.80671,903.0,10.8,16664.2,198.0,True,-5315.638329,-3492.187691,SSW,SSW,True,,SW,Tdi,5.244534015655518
1890,18089.2,46.75437,-121.80673,903.0,9.8,16672.7,196.0,True,-5317.169873,-3501.083284,SSW,SSW,True,,SW,Tdi,5.359552383422852
1891,18098.8,46.7543,-121.80676,902.0,10.2,16681.3,194.0,True,-5319.462261,-3508.866928,SSW,SSW,True,,SW,Tdi,3.399400234222412
1892,18108.3,46.75422,-121.80679,902.0,11.1,16689.8,194.0,True,-5321.755644,-3517.762521,SSW,SSW,True,,SW,Tdi,3.3946590423583984
1893,18117.9,46.75415,-121.80681,902.0,11.1,16698.3,194.0,True,-5323.286215,-3525.546164,SSW,SSW,True,,SW,Tdi,6.919544696807861
1894,18127.5,46.75408,-121.80684,902.0,11.2,16706.8,195.0,True,-5325.578621,-3533.329808,SSW,SSW,True,,SW,Tdi,2.008819818496704
1895,18137.0,46.754,-121.80687,902.0,11.2,16715.2,195.0,True,-5327.872022,-3542.225401,SSW,SSW,True,,SW,Tdi,2.993058204650879
1896,18146.6,46.75393,-121.8069,901.0,11.2,16723.7,195.0,True,-5330.16444,-3550.009044,SSW,SSW,True,,SW,To,1.6994850635528564
1897,18156.2,46.75386,-121.80693,901.0,11.2,16732.2,202.0,True,-5332.456864,-3557.792688,SSW,SSW,True,,SW,To,3.2595367431640625
1898,18165.8,46.75376,-121.80702,900.0,9.9,16744.6,209.0,True,-5339.323274,-3568.912179,SSW,SSW,True,,SW,To,5.116290092468262
1899,18175.3,46.75367,-121.80712,900.0,11.8,16756.9,216.0,True,-5346.950554,-3578.919721,SW,SW,True,,SW,To,4.264477729797363
1900,18184.9,46.75358,-121.80721,900.0,13.8,16769.3,216.0,True,-5353.816021,-3588.927263,SW,SW,True,,SW,To,7.76145601272583
1901,18194.5,46.75349,-121.80731,899.0,13.8,16781.7,222.0,True,-5361.44335,-3598.934804,SW,SW,True,,SW,To,3.4695241451263428
1902,18204.0,46.75345,-121.8074,898.0,11.9,16790.2,228.0,True,-5368.303884,-3603.382601,SW,SW,True,,SW,To,3.609565258026123
1903,18213.6,46.7534,-121.80749,898.0,9.9,16798.8,233.0,True,-5375.165425,-3608.942346,SW,SW,True,,SW,To,4.016495704650879
1904,18223.2,46.75336,-121.80758,898.0,11.1,16807.3,233.0,True,-5382.025981,-3613.390143,SW,SW,True,,SW,To,1.109344244003296
1905,18232.8,46.75331,-121.80767,897.0,11.1,16815.9,233.0,True,-5388.887546,-3618.949888,SW,SW,True,,SW,To,3.5506510734558105
1906,18242.3,46.75328,-121.80773,897.0,12.6,16821.5,233.0,False,-5393.461597,-3622.285735,SW,SW,True,,SW,To,2.343515157699585
1907,18251.9,46.75325,-121.80779,897.0,14.0,16827.2,233.0,False,-5398.035652,-3625.621582,SW,SW,True,,SW,To,3.2308239936828613
1908,18261.5,46.75322,-121.80785,896.0,15.5,16832.8,233.0,False,-5402.609713,-3628.95743,SW,SW,True,,SW,To,9.981575012207031
1909,18271.0,46.75319,-121.80791,896.0,15.5,16838.5,233.0,False,-5407.183779,-3632.293277,SW,SW,True,,SW,To,5.980979919433594
1910,18280.6,46.75316,-121.80797,896.0,15.5,16844.1,233.0,False,-5411.757849,-3635.629124,SW,SW,True,,SW,To,9.992453575134277
1911,18290.2,46.75313,-121.80802,896.0,15.5,16849.8,233.0,False,-5415.570081,-3638.964972,SW,SW,True,,SW,To,7.8672590255737305
1912,18299.8,46.7531,-121.80808,895.0,15.5,16855.4,233.0,False,-5420.144162,-3642.300819,SW,SW,True,,SW,To,12.793391227722168
1913,18309.3,46.75307,-121.80814,895.0,15.5,16861.1,233.0,True,-5424.718248,-3645.636666,SW,SW,True,,SW,To,5.483889102935791
1914,18318.9,46.75304,-121.8082,895.0,15.5,16866.7,233.0,True,-5429.292338,-3648.972513,SW,SW,True,,SW,To,11.481656074523926
1915,18328.5,46.75297,-121.80833,894.0,12.1,16879.1,233.0,True,-5439.20339,-3656.756157,SW,SW,True,,SW,To,26.784610748291016
1916,18338.0,46.7529,-121.80846,894.0,10.5,16891.5,233.0,True,-5449.114468,-3664.5398,SW,SW,True,,SW,Td,27.238727569580078
1917,18347.6,46.75284,-121.80859,894.0,13.8,16903.9,233.0,True,-5459.024558,-3671.211495,SW,SW,True,,SW,Td,23.414180755615234
1918,18357.2,46.75277,-121.80872,893.0,13.8,16916.4,242.0,True,-5468.935685,-3678.995138,WSW,SW,True,,SW,Td,24.85176658630371
1919,18366.7,46.75276,-121.8088,893.0,10.8,16922.7,251.0,True,-5475.031493,-3680.107088,WSW,SW,True,,SW,Td,2.5826213359832764
1920,18376.3,46.75275,-121.80889,893.0,11.4,16928.9,260.0,True,-5481.889152,-3681.219037,W,WNW,True,,B,Td,6.475329399108887
1921,18385.9,46.75274,-121.80897,892.0,14.5,16935.2,260.0,True,-5487.984964,-3682.330986,W,WNW,True,,B,Td,5.663697242736816
1922,18395.5,46.75273,-121.80905,892.0,14.5,16941.5,260.0,True,-5494.080779,-3683.442935,W,WNW,True,,B,To,6.102283000946045
1923,18405.0,46.75272,-121.80913,892.0,14.5,16947.8,268.0,True,-5500.176596,-3684.554884,W,WNW,True,,B,To,4.1736369132995605
1924,18414.6,46.75274,-121.80929,892.0,11.5,16960.0,275.0,True,-5512.364145,-3682.330986,W,WNW,True,,B,To,4.641573905944824
1925,18424.2,46.75277,-121.80944,891.0,10.5,16972.2,283.0,True,-5523.788811,-3678.995138,WNW,WNW,True,,B,To,4.920542240142822
1926,18433.7,46.75279,-121.8096,890.0,13.5,16984.4,283.0,True,-5535.976339,-3676.77124,WNW,WNW,True,,B,To,4.275180816650391
1927,18443.3,46.75282,-121.80975,890.0,13.5,16996.5,289.0,True,-5547.400982,-3673.435393,WNW,WNW,True,,B,Td,3.1837069988250732
1928,18452.9,46.75289,-121.80994,889.0,15.5,17012.8,295.0,True,-5561.868874,-3665.65175,WNW,WNW,True,,B,Td,5.345404148101807
1929,18462.5,46.75297,-121.81012,888.0,17.5,17029.0,305.0,True,-5575.573848,-3656.756157,NW,WNW,True,,B,Td,4.050332069396973
1930,18472.0,46.753,-121.81018,888.0,14.5,17035.2,310.0,True,-5580.141818,-3653.42031,NW,WNW,True,,B,Td,4.795971393585205
1931,18481.6,46.75304,-121.81024,888.0,9.6,17041.4,314.0,True,-5584.708748,-3648.972513,NW,WNW,True,,B,Td,3.8976728916168213
1932,18491.2,46.75308,-121.8103,887.0,14.6,17047.6,314.0,True,-5589.27567,-3644.524717,NW,WNW,True,,B,Td,4.366069316864014
1933,18500.7,46.75312,-121.81035,887.0,14.6,17053.8,314.0,True,-5593.080741,-3640.076921,NW,WNW,True,,B,Td,4.839944362640381
1934,18510.3,46.75316,-121.81041,887.0,14.6,17060.0,322.0,True,-5597.647651,-3635.629124,NW,WNW,True,,B,Td,6.103323936462402
1935,18519.9,46.75324,-121.81046,886.0,13.0,17069.5,330.0,True,-5601.448553,-3626.733532,NNW,WNW,True,,B,Td,4.740533828735352
1936,18529.5,46.75332,-121.81051,886.0,11.3,17079.0,337.0,True,-5605.249444,-3617.837939,NNW,N,True,,B,Td,6.543014049530029
1937,18539.0,46.7534,-121.81056,885.0,9.6,17088.5,337.0,True,-5609.050323,-3608.942346,NNW,N,True,,B,Td,5.354685306549072
1938,18548.6,46.75348,-121.81061,884.0,9.6,17098.0,226.0,True,-5612.851191,-3600.046753,SW,N,True,,B,Td,4.154462814331055
1939,18558.2,46.75354,-121.8106,884.0,10.7,17105.5,114.0,True,-5612.083104,-3593.375059,ESE,N,True,,B,Td,4.732505798339844
1940,18567.7,46.75361,-121.8106,883.0,11.7,17113.0,3.0,True,-5612.075815,-3585.591415,N,N,True,,B,Td,3.5261404514312744
1941,18577.3,46.75368,-121.81059,883.0,12.7,17120.5,4.0,True,-5611.306689,-3577.807772,N,N,True,,B,Td,2.2302677631378174
1942,18586.9,46.75375,-121.81058,882.0,12.5,17128.4,5.0,True,-5610.537565,-3570.024128,N,N,True,,B,Td,3.0939855575561523
1943,18596.5,46.75382,-121.81057,882.0,12.4,17136.2,6.0,True,-5609.768444,-3562.240484,N,N,True,,B,Td,5.170993328094482
1944,18606.0,46.75389,-121.81056,881.0,12.2,17144.0,114.0,True,-5608.999324,-3554.456841,ESE,N,True,,B,Td,4.235889911651611
1945,18615.6,46.75395,-121.81061,881.0,12.3,17151.7,223.0,True,-5612.80224,-3547.785146,SW,N,True,,B,Td,4.852696895599365
1946,18625.2,46.75401,-121.81066,880.0,12.4,17159.3,331.0,True,-5616.605148,-3541.113452,NNW,N,True,,B,Td,6.460484981536865
1947,18634.7,46.75407,-121.81071,880.0,12.4,17167.0,317.0,True,-5620.408048,-3534.441757,NW,N,True,,B,Td,8.02022933959961
1948,18644.3,46.75409,-121.81081,880.0,12.4,17174.8,302.0,True,-5628.024265,-3532.217859,WNW,W,True,,B,Td,10.866801261901855
1949,18653.9,46.75411,-121.8109,879.0,12.3,17182.6,288.0,True,-5634.878646,-3529.993961,WNW,W,True,,B,Td,14.920344352722168
1950,18663.5,46.75413,-121.811,879.0,12.2,17190.4,277.0,True,-5642.494852,-3527.770062,W,W,True,,B,Td,6.902005195617676
1951,18673.0,46.7541,-121.81117,878.0,9.8,17203.9,267.0,True,-5655.449105,-3531.10591,W,W,True,,B,Td,7.095263957977295
1952,18682.6,46.75408,-121.81134,877.0,12.6,17217.3,253.0,True,-5668.402321,-3533.329808,WSW,W,True,,B,Td,4.146759033203125
1953,18692.2,46.75404,-121.81146,877.0,13.4,17226.8,250.0,True,-5677.5485,-3537.777604,WSW,W,True,,B,Td,0.7961896657943726
1954,18701.7,46.75401,-121.81157,876.0,11.4,17236.2,247.0,True,-5685.931806,-3541.113452,WSW,W,True,,B,Td,1.8393809795379639
1955,18711.3,46.75397,-121.81168,876.0,9.8,17245.6,251.0,True,-5694.316178,-3545.561248,WSW,W,True,,B,To,7.598200798034668
1956,18720.9,46.75395,-121.81186,876.0,11.3,17258.9,256.0,True,-5708.031271,-3547.785146,WSW,W,True,,B,To,9.427659034729004
1957,18730.4,46.75393,-121.81203,875.0,13.2,17272.2,265.0,True,-5720.984542,-3550.009044,W,W,True,,B,To,5.451030731201172
1958,18740.0,46.75396,-121.81234,874.0,20.4,17295.9,271.0,True,-5744.598152,-3546.673197,W,W,True,,B,To,1.4612168073654175
1959,18749.6,46.75396,-121.81241,874.0,16.7,17301.8,276.0,True,-5749.930977,-3546.673197,W,W,True,,B,To,3.496303081512451
1960,18759.2,46.75397,-121.81249,874.0,12.9,17307.6,276.0,True,-5756.024565,-3545.561248,W,W,True,,B,To,3.5894410610198975
1961,18768.7,46.75397,-121.81257,873.0,15.2,17313.5,276.0,True,-5762.119221,-3545.561248,W,W,True,,B,To,4.355406284332275
1962,18778.3,46.75398,-121.81264,873.0,15.2,17319.3,268.0,True,-5767.450974,-3544.449299,W,W,True,,B,To,4.861534595489502
1963,18787.9,46.75396,-121.81273,873.0,14.4,17326.6,259.0,True,-5774.309603,-3546.673197,W,W,True,,B,To,6.224638938903809
1964,18797.4,46.75394,-121.81282,872.0,13.7,17333.9,251.0,True,-5781.168238,-3548.897095,WSW,S,True,,B,To,5.517803192138672
1965,18807.0,46.75391,-121.81292,872.0,13.0,17341.2,236.0,True,-5788.789784,-3552.232943,SW,S,True,,B,To,6.437684535980225
1966,18816.6,46.75386,-121.81295,872.0,13.5,17347.4,220.0,True,-5791.080655,-3557.792688,SW,S,True,,B,To,3.9561030864715576
1967,18826.2,46.75381,-121.81298,872.0,14.0,17353.7,204.0,True,-5793.37153,-3563.352433,SSW,S,True,,B,To,3.7677669525146484
1968,18835.7,46.75376,-121.81302,871.0,14.5,17359.9,204.0,True,-5796.424245,-3568.912179,SSW,S,True,,B,To,0.5035685896873474
1969,18845.3,46.75371,-121.81305,871.0,14.5,17366.2,204.0,True,-5798.71513,-3574.471924,SSW,S,True,,B,To,3.9888925552368164
1970,18854.9,46.75366,-121.81308,871.0,14.5,17372.5,189.0,True,-5801.006019,-3580.03167,S,S,True,,B,To,6.624359130859375
1971,18864.4,46.75356,-121.81302,870.0,11.9,17384.0,173.0,True,-5796.445757,-3591.151161,S,S,True,,B,To,9.999343872070312
1972,18874.0,46.75347,-121.81297,870.0,9.9,17395.5,143.0,True,-5792.646242,-3601.158703,SE,S,True,,B,To,7.037808895111084
1973,18883.6,46.75342,-121.81282,870.0,12.9,17407.8,129.0,True,-5781.22402,-3606.718448,SE,S,True,,B,To,5.153438568115234
1974,18893.2,46.75337,-121.81267,869.0,13.3,17420.1,105.0,True,-5769.801778,-3612.278193,ESE,E,True,,B,To,5.225983619689941
1975,18902.7,46.75338,-121.81264,869.0,10.4,17422.6,95.0,False,-5767.515186,-3611.166244,E,E,True,,B,To,4.478262901306152
1976,18912.3,46.75338,-121.81261,869.0,15.3,17425.1,86.0,False,-5765.229666,-3611.166244,E,E,True,,B,To,4.930214881896973
1977,18921.9,46.75338,-121.81258,869.0,20.2,17427.5,86.0,False,-5762.944145,-3611.166244,E,E,True,,B,To,4.895090103149414
1978,18931.4,46.75338,-121.81254,869.0,20.2,17430.0,86.0,False,-5759.896784,-3611.166244,E,E,True,,B,To,3.8970794677734375
1979,18941.0,46.75338,-121.81251,869.0,20.2,17432.5,86.0,False,-5757.611263,-3611.166244,E,E,True,,B,To,3.605653762817383
1980,18950.6,46.75338,-121.81248,868.0,20.2,17434.9,86.0,False,-5755.325742,-3611.166244,E,E,True,,B,To,3.057612657546997
1981,18960.2,46.75339,-121.81245,868.0,20.2,17437.4,86.0,False,-5753.039154,-3610.054295,E,E,True,,B,To,6.419757843017578
1982,18969.7,46.75339,-121.81242,868.0,20.2,17439.9,86.0,False,-5750.753633,-3610.054295,E,E,True,,B,To,4.116960525512695
1983,18979.3,46.75339,-121.81238,868.0,20.2,17442.3,86.0,False,-5747.706273,-3610.054295,E,E,True,,B,To,6.685574531555176
1984,18988.9,46.75339,-121.81235,868.0,20.2,17444.8,86.0,False,-5745.420752,-3610.054295,E,E,True,,B,To,4.397119522094727
1985,18998.4,46.75339,-121.81232,868.0,20.2,17447.3,87.0,True,-5743.135232,-3610.054295,E,E,True,,B,To,2.9149882793426514
1986,19008.0,46.75339,-121.81212,868.0,14.1,17462.1,89.0,True,-5727.898429,-3610.054295,E,E,True,,B,To,1.7136491537094116
1987,19017.6,46.75339,-121.81193,867.0,11.3,17476.9,98.0,True,-5713.423466,-3610.054295,E,E,True,,B,To,4.512619495391846
1988,19027.1,46.75336,-121.81182,867.0,14.7,17486.1,106.0,True,-5705.0464,-3613.390143,ESE,E,True,,B,To,4.800857067108154
1989,19036.7,46.75333,-121.81171,866.0,11.9,17495.4,113.0,True,-5696.669325,-3616.72599,ESE,E,True,,B,To,6.138089656829834
1990,19046.3,46.75329,-121.8116,866.0,10.1,17504.6,129.0,True,-5688.293296,-3621.173786,SE,S,False,,B,To,4.444440841674805
1991,19055.9,46.75319,-121.81154,865.0,10.7,17517.2,144.0,True,-5683.732793,-3632.293277,SE,S,False,,B,To,9.8343505859375
1992,19065.4,46.75308,-121.81148,864.0,12.4,17529.8,159.0,True,-5679.173327,-3644.524717,SSE,S,False,,B,To,5.781005382537842
1993,19075.0,46.75297,-121.81142,863.0,14.1,17542.4,173.0,True,-5674.613842,-3656.756157,S,S,False,,B,To,2.3469743728637695
1994,19084.6,46.75289,-121.81147,863.0,12.8,17552.3,187.0,True,-5678.431502,-3665.65175,S,S,False,,B,To,3.8156116008758545
1995,19094.1,46.75281,-121.81151,862.0,11.4,17562.2,201.0,True,-5681.487324,-3674.547342,SSW,SW,True,,C,To,3.825073003768921
1996,19103.7,46.75272,-121.81156,862.0,10.1,17572.1,204.0,True,-5685.30606,-3684.554884,SSW,SW,True,,C,To,3.6290223598480225
1997,19113.3,46.75264,-121.81163,861.0,10.5,17582.9,207.0,True,-5690.647455,-3693.450477,SSW,SW,True,,C,To,3.175705909729004
1998,19122.9,46.75256,-121.8117,861.0,11.0,17593.7,210.0,True,-5695.988865,-3702.346069,SSW,SW,True,,C,To,3.5452375411987305
1999,19132.4,46.75247,-121.81177,860.0,11.4,17604.5,210.0,True,-5701.331349,-3712.353611,SSW,SW,True,,C,To,2.0917766094207764
2000,19142.0,46.75241,-121.81182,860.0,10.2,17612.8,210.0,True,-5705.146967,-3719.025305,SSW,SW,True,,C,To,3.0976991653442383
2001,19151.6,46.75234,-121.81188,859.0,10.2,17621.1,210.0,True,-5709.725507,-3726.808949,SSW,SW,True,,C,To,3.9806883335113525
2002,19161.1,46.75228,-121.81193,858.0,11.5,17629.4,210.0,True,-5713.541143,-3733.480643,SSW,SW,True,,C,To,1.8243643045425415
2003,19170.7,46.75221,-121.81199,858.0,11.5,17637.7,209.0,True,-5718.119705,-3741.264287,SSW,SW,True,,C,To,3.8095319271087646
2004,19180.3,46.75213,-121.81205,857.0,10.2,17648.5,208.0,True,-5722.69934,-3750.159879,SSW,SW,True,,C,To,4.64451789855957
2005,19189.9,46.75204,-121.81212,857.0,10.2,17659.4,207.0,True,-5728.041911,-3760.167421,SSW,SW,True,,C,To,5.613196849822998
2006,19199.4,46.75195,-121.81218,856.0,11.5,17670.2,200.0,True,-5732.62264,-3770.174963,SSW,SW,True,,C,To,3.1635026931762695
2007,19209.0,46.75189,-121.81219,856.0,9.8,17676.8,193.0,False,-5733.390883,-3776.846657,SSW,SW,True,,C,To,22.18478775024414
2008,19218.6,46.75183,-121.8122,856.0,11.9,17683.4,186.0,False,-5734.159128,-3783.518352,S,SW,True,,C,To,20.17071533203125
2009,19228.1,46.75177,-121.81221,856.0,14.0,17690.1,186.0,False,-5734.927375,-3790.190046,S,SW,True,,C,To,28.537281036376953
2010,19237.7,46.75172,-121.81222,855.0,14.0,17696.7,186.0,False,-5735.694559,-3795.749791,S,SW,True,,C,Td,18.342235565185547
2011,19247.3,46.75166,-121.81223,855.0,14.0,17703.3,186.0,False,-5736.462809,-3802.421486,S,SW,True,,C,Td,11.492769241333008
2012,19256.9,46.7516,-121.81224,855.0,14.0,17709.9,186.0,False,-5737.231061,-3809.09318,S,SW,True,,C,Td,17.761638641357422
2013,19266.4,46.75154,-121.81225,855.0,14.0,17716.5,183.0,False,-5737.999314,-3815.764875,S,SW,True,,C,Td,15.865616798400879
2014,19276.0,46.7515,-121.81225,855.0,15.0,17721.1,179.0,False,-5738.003573,-3820.212671,S,SW,True,,C,Td,8.259446144104004
2015,19285.6,46.75146,-121.81224,854.0,16.2,17725.4,175.0,False,-5737.245964,-3824.660467,S,SW,True,,C,Td,10.031839370727539
2016,19295.1,46.75142,-121.81224,854.0,17.4,17729.7,175.0,False,-5737.250222,-3829.108263,S,SW,True,,C,Td,2.3590500354766846
2017,19304.7,46.75138,-121.81223,854.0,17.5,17734.0,175.0,False,-5736.492611,-3833.55606,S,SW,True,,C,Td,0.910427451133728
2018,19314.3,46.75134,-121.81222,854.0,17.5,17738.2,175.0,False,-5735.735,-3838.003856,S,SW,True,,C,Td,3.4800527095794678
2019,19323.8,46.75131,-121.81222,853.0,17.5,17742.5,175.0,False,-5735.738192,-3841.339703,S,SW,True,,C,Td,4.236002445220947
2020,19333.4,46.75127,-121.81221,853.0,17.5,17746.8,180.0,False,-5734.980579,-3845.787499,S,SW,True,,C,Td,3.678934335708618
2021,19343.0,46.75121,-121.81223,853.0,16.7,17752.8,186.0,False,-5736.510706,-3852.459194,S,SW,True,,C,Td,4.019317626953125
2022,19352.6,46.75116,-121.81225,852.0,15.6,17759.1,193.0,False,-5738.039771,-3858.018939,SSW,SW,True,,C,Td,6.911331653594971
2023,19362.1,46.7511,-121.81227,852.0,14.6,17765.5,194.0,False,-5739.569904,-3864.690633,SSW,SW,True,,C,Td,5.347688674926758
2024,19371.7,46.75105,-121.81229,852.0,14.4,17771.8,194.0,False,-5741.098975,-3870.250379,SSW,SW,True,,C,Td,5.6292243003845215
2025,19381.3,46.75099,-121.81231,852.0,14.4,17778.2,194.0,False,-5742.629114,-3876.922073,SSW,SW,True,,C,Qs,2.05753755569458
2026,19390.8,46.75094,-121.81233,851.0,14.4,17784.5,194.0,False,-5744.158191,-3882.481818,SSW,SW,True,,C,Qs,4.233144760131836
